ENSG00000087266	ENSG00000136279
ENSG00000087338	ENSG00000215269
ENSG00000087338	ENSG00000236362
ENSG00000087365	ENSG00000143368
ENSG00000088727	ENSG00000198890
ENSG00000088808	ENSG00000172531
ENSG00000088833	ENSG00000165280
ENSG00000089289	ENSG00000101871
ENSG00000089289	ENSG00000113575
ENSG00000089289	ENSG00000119414
ENSG00000089289	ENSG00000149923
ENSG00000089723	ENSG00000175104
ENSG00000090989	ENSG00000112685
ENSG00000091140	ENSG00000110435
ENSG00000092010	ENSG00000092010
ENSG00000092199	ENSG00000092199
ENSG00000092200	ENSG00000156313
ENSG00000092208	ENSG00000139343
ENSG00000092208	ENSG00000172062
ENSG00000092208	ENSG00000205571
ENSG00000092330	ENSG00000102977
ENSG00000092531	ENSG00000135604
ENSG00000094916	ENSG00000101945
ENSG00000094916	ENSG00000121931
ENSG00000095059	ENSG00000102882
ENSG00000095066	ENSG00000166971
ENSG00000095139	ENSG00000129083
ENSG00000095951	ENSG00000124788
ENSG00000096060	ENSG00000197771
ENSG00000096384	ENSG00000106993
ENSG00000096384	ENSG00000110172
ENSG00000097033	ENSG00000097033
ENSG00000097033	ENSG00000109854
ENSG00000097033	ENSG00000148341
ENSG00000099940	ENSG00000110047
ENSG00000099940	ENSG00000117758
ENSG00000099940	ENSG00000166900
ENSG00000100028	ENSG00000170860
ENSG00000100030	ENSG00000153233
ENSG00000100030	ENSG00000162734
ENSG00000100201	ENSG00000168066
ENSG00000100225	ENSG00000125818
ENSG00000100266	ENSG00000100266
ENSG00000100266	ENSG00000124507
ENSG00000100266	ENSG00000165912
ENSG00000100280	ENSG00000137177
ENSG00000100290	ENSG00000129473
ENSG00000100290	ENSG00000171552
ENSG00000100290	ENSG00000171791
ENSG00000100320	ENSG00000124788
ENSG00000100351	ENSG00000124356
ENSG00000100351	ENSG00000141441
ENSG00000100387	ENSG00000108094
ENSG00000100387	ENSG00000130725
ENSG00000100387	ENSG00000174842
ENSG00000100567	ENSG00000100902
ENSG00000100567	ENSG00000129084
ENSG00000100644	ENSG00000133794
ENSG00000100865	ENSG00000164053
ENSG00000101017	ENSG00000127191
ENSG00000101197	ENSG00000110330
ENSG00000101197	ENSG00000132906
ENSG00000101255	ENSG00000128272
ENSG00000101266	ENSG00000204435
ENSG00000101460	ENSG00000161011
ENSG00000101460	ENSG00000168397
ENSG00000101746	ENSG00000159692
ENSG00000101773	ENSG00000103479
ENSG00000101773	ENSG00000143013
ENSG00000101871	ENSG00000101871
ENSG00000101871	ENSG00000109332
ENSG00000101871	ENSG00000131508
ENSG00000101871	ENSG00000170035
ENSG00000101871	ENSG00000182247
ENSG00000101966	ENSG00000101966
ENSG00000101966	ENSG00000132906
ENSG00000102010	ENSG00000168610
ENSG00000102081	ENSG00000114416
ENSG00000102081	ENSG00000129245
ENSG00000102119	ENSG00000175334
ENSG00000102178	ENSG00000104969
ENSG00000102572	ENSG00000114209
ENSG00000102871	ENSG00000127191
ENSG00000102871	ENSG00000168040
ENSG00000102882	ENSG00000162734
ENSG00000102898	ENSG00000132341
ENSG00000102931	ENSG00000138175
ENSG00000102931	ENSG00000213465
ENSG00000102977	ENSG00000128513
ENSG00000102981	ENSG00000163558
ENSG00000103043	ENSG00000112367
ENSG00000103275	ENSG00000109906
ENSG00000103275	ENSG00000112200
ENSG00000103275	ENSG00000116030
ENSG00000103275	ENSG00000131323
ENSG00000103275	ENSG00000141646
ENSG00000103275	ENSG00000157450
ENSG00000103275	ENSG00000160200
ENSG00000103275	ENSG00000182568
ENSG00000103275	ENSG00000274276
ENSG00000103275	ENSG00000276644
ENSG00000103343	ENSG00000140987
ENSG00000103363	ENSG00000154582
ENSG00000103490	ENSG00000103490
ENSG00000103496	ENSG00000220205
ENSG00000103769	ENSG00000107560
ENSG00000103769	ENSG00000167306
ENSG00000104147	ENSG00000159055
ENSG00000104164	ENSG00000104164
ENSG00000104164	ENSG00000135441
ENSG00000104375	ENSG00000151748
ENSG00000104388	ENSG00000167110
ENSG00000104529	ENSG00000196470
ENSG00000104529	ENSG00000254772
ENSG00000104765	ENSG00000104765
ENSG00000104765	ENSG00000176171
ENSG00000104812	ENSG00000163754
ENSG00000104852	ENSG00000176444
ENSG00000104946	ENSG00000123240
ENSG00000104969	ENSG00000118785
ENSG00000104969	ENSG00000204463
ENSG00000105204	ENSG00000135451
ENSG00000105221	ENSG00000154447
ENSG00000105401	ENSG00000161011
ENSG00000105404	ENSG00000105404
ENSG00000105568	ENSG00000112640
ENSG00000105810	ENSG00000112576
ENSG00000105810	ENSG00000123080
ENSG00000105810	ENSG00000129355
ENSG00000105810	ENSG00000147883
ENSG00000106052	ENSG00000118503
ENSG00000106052	ENSG00000150991
ENSG00000106052	ENSG00000197769
ENSG00000106070	ENSG00000106070
ENSG00000106089	ENSG00000106089
ENSG00000106089	ENSG00000139190
ENSG00000106089	ENSG00000220205
ENSG00000106144	ENSG00000106144
ENSG00000106144	ENSG00000169372
ENSG00000106299	ENSG00000115935
ENSG00000106299	ENSG00000158092
ENSG00000106299	ENSG00000177885
ENSG00000106355	ENSG00000130332
ENSG00000106355	ENSG00000139343
ENSG00000106355	ENSG00000164167
ENSG00000106588	ENSG00000129084
ENSG00000107175	ENSG00000107175
ENSG00000107262	ENSG00000109971
ENSG00000107295	ENSG00000141985
ENSG00000107404	ENSG00000161202
ENSG00000107560	ENSG00000107560
ENSG00000107560	ENSG00000132698
ENSG00000107560	ENSG00000185236
ENSG00000107882	ENSG00000111087
ENSG00000107929	ENSG00000204628
ENSG00000108309	ENSG00000125249
ENSG00000108344	ENSG00000127922
ENSG00000108349	ENSG00000141543
ENSG00000108433	ENSG00000162236
ENSG00000108599	ENSG00000108946
ENSG00000108669	ENSG00000115165
ENSG00000108671	ENSG00000131791
ENSG00000108854	ENSG00000166949
ENSG00000108854	ENSG00000170365
ENSG00000108946	ENSG00000188191
ENSG00000109079	ENSG00000110906
ENSG00000109103	ENSG00000138175
ENSG00000109103	ENSG00000213465
ENSG00000109270	ENSG00000116586
ENSG00000109332	ENSG00000121481
ENSG00000109332	ENSG00000157450
ENSG00000109332	ENSG00000163481
ENSG00000109332	ENSG00000165886
ENSG00000109332	ENSG00000167770
ENSG00000109332	ENSG00000204308
ENSG00000109606	ENSG00000134453
ENSG00000109787	ENSG00000175029
ENSG00000109787	ENSG00000183386
ENSG00000109819	ENSG00000173153
ENSG00000109819	ENSG00000196482
ENSG00000109846	ENSG00000109846
ENSG00000109846	ENSG00000160202
ENSG00000109906	ENSG00000109906
ENSG00000109906	ENSG00000134248
ENSG00000109971	ENSG00000133265
ENSG00000109971	ENSG00000151929
ENSG00000110047	ENSG00000110047
ENSG00000110092	ENSG00000124762
ENSG00000110092	ENSG00000135446
ENSG00000110107	ENSG00000182473
ENSG00000110330	ENSG00000127191
ENSG00000110330	ENSG00000132906
ENSG00000110768	ENSG00000153767
ENSG00000110887	ENSG00000131791
ENSG00000110925	ENSG00000172531
ENSG00000111057	ENSG00000170421
ENSG00000111218	ENSG00000111218
ENSG00000111218	ENSG00000126457
ENSG00000111218	ENSG00000135316
ENSG00000111229	ENSG00000241553
ENSG00000111237	ENSG00000131374
ENSG00000111424	ENSG00000143171
ENSG00000111640	ENSG00000111640
ENSG00000111725	ENSG00000181929
ENSG00000111752	ENSG00000134686
ENSG00000111752	ENSG00000277258
ENSG00000111875	ENSG00000198586
ENSG00000112029	ENSG00000113558
ENSG00000112208	ENSG00000112208
ENSG00000112237	ENSG00000132964
ENSG00000112531	ENSG00000157110
ENSG00000112531	ENSG00000165119
ENSG00000112576	ENSG00000124762
ENSG00000112576	ENSG00000135446
ENSG00000112576	ENSG00000143320
ENSG00000113141	ENSG00000122692
ENSG00000113318	ENSG00000132646
ENSG00000113328	ENSG00000145901
ENSG00000113369	ENSG00000198373
ENSG00000113387	ENSG00000113387
ENSG00000113558	ENSG00000116661
ENSG00000113558	ENSG00000132879
ENSG00000113558	ENSG00000135722
ENSG00000113558	ENSG00000151876
ENSG00000113558	ENSG00000153558
ENSG00000113558	ENSG00000177051
ENSG00000113558	ENSG00000197361
ENSG00000113595	ENSG00000113595
ENSG00000113643	ENSG00000164022
ENSG00000113916	ENSG00000113916
ENSG00000113916	ENSG00000161940
ENSG00000114126	ENSG00000205250
ENSG00000114209	ENSG00000115694
ENSG00000114423	ENSG00000147010
ENSG00000114423	ENSG00000177885
ENSG00000114854	ENSG00000159173
ENSG00000114942	ENSG00000254772
ENSG00000115145	ENSG00000124356
ENSG00000115289	ENSG00000121481
ENSG00000115561	ENSG00000124356
ENSG00000115685	ENSG00000213639
ENSG00000115694	ENSG00000167110
ENSG00000115806	ENSG00000167110
ENSG00000115966	ENSG00000170345
ENSG00000116016	ENSG00000133794
ENSG00000116030	ENSG00000126261
ENSG00000116030	ENSG00000174460
ENSG00000116044	ENSG00000197063
ENSG00000116044	ENSG00000198517
ENSG00000116285	ENSG00000177885
ENSG00000116701	ENSG00000158517
ENSG00000116750	ENSG00000130706
ENSG00000116750	ENSG00000170322
ENSG00000116903	ENSG00000181404
ENSG00000116918	ENSG00000211460
ENSG00000116954	ENSG00000155876
ENSG00000116977	ENSG00000136436
ENSG00000117155	ENSG00000241476
ENSG00000117155	ENSG00000268447
ENSG00000117222	ENSG00000129691
ENSG00000117318	ENSG00000196628
ENSG00000117461	ENSG00000169398
ENSG00000117560	ENSG00000158092
ENSG00000117748	ENSG00000132383
ENSG00000117748	ENSG00000136936
ENSG00000117751	ENSG00000172531
ENSG00000117751	ENSG00000186298
ENSG00000118503	ENSG00000118503
ENSG00000118503	ENSG00000127191
ENSG00000118503	ENSG00000145901
ENSG00000118526	ENSG00000140262
ENSG00000118971	ENSG00000124762
ENSG00000119318	ENSG00000150991
ENSG00000119318	ENSG00000151092
ENSG00000119318	ENSG00000159352
ENSG00000119401	ENSG00000119401
ENSG00000119401	ENSG00000244687
ENSG00000119729	ENSG00000124171
ENSG00000119917	ENSG00000119917
ENSG00000119938	ENSG00000172531
ENSG00000119938	ENSG00000186298
ENSG00000119950	ENSG00000125952
ENSG00000120693	ENSG00000174106
ENSG00000120699	ENSG00000171311
ENSG00000120896	ENSG00000180370
ENSG00000120896	ENSG00000274211
ENSG00000121058	ENSG00000131467
ENSG00000121067	ENSG00000172936
ENSG00000121481	ENSG00000131508
ENSG00000121481	ENSG00000168283
ENSG00000121481	ENSG00000185619
ENSG00000121481	ENSG00000277258
ENSG00000121570	ENSG00000141985
ENSG00000122359	ENSG00000249915
ENSG00000122585	ENSG00000131408
ENSG00000123080	ENSG00000135446
ENSG00000123091	ENSG00000131508
ENSG00000123091	ENSG00000172053
ENSG00000123124	ENSG00000197070
ENSG00000123136	ENSG00000205323
ENSG00000123143	ENSG00000127191
ENSG00000123143	ENSG00000127914
ENSG00000123143	ENSG00000277586
ENSG00000123240	ENSG00000123240
ENSG00000123240	ENSG00000145901
ENSG00000123349	ENSG00000143256
ENSG00000123395	ENSG00000175224
ENSG00000123505	ENSG00000123505
ENSG00000123609	ENSG00000174744
ENSG00000124171	ENSG00000163558
ENSG00000124356	ENSG00000177885
ENSG00000124356	ENSG00000255112
ENSG00000124380	ENSG00000135250
ENSG00000124507	ENSG00000165912
ENSG00000124713	ENSG00000137486
ENSG00000124762	ENSG00000132646
ENSG00000124762	ENSG00000250506
ENSG00000124788	ENSG00000124788
ENSG00000124788	ENSG00000127191
ENSG00000124788	ENSG00000142698
ENSG00000124788	ENSG00000157110
ENSG00000124788	ENSG00000158246
ENSG00000124788	ENSG00000166348
ENSG00000124788	ENSG00000182149
ENSG00000125354	ENSG00000184702
ENSG00000125733	ENSG00000125733
ENSG00000125733	ENSG00000140750
ENSG00000125743	ENSG00000139343
ENSG00000125753	ENSG00000159840
ENSG00000125826	ENSG00000185651
ENSG00000125835	ENSG00000169217
ENSG00000125944	ENSG00000126457
ENSG00000125952	ENSG00000136997
ENSG00000125968	ENSG00000140262
ENSG00000125968	ENSG00000196628
ENSG00000126016	ENSG00000186575
ENSG00000126226	ENSG00000127922
ENSG00000126261	ENSG00000142230
ENSG00000126457	ENSG00000126457
ENSG00000126457	ENSG00000135316
ENSG00000126467	ENSG00000206203
ENSG00000126522	ENSG00000126522
ENSG00000126581	ENSG00000126775
ENSG00000126581	ENSG00000198382
ENSG00000126803	ENSG00000156735
ENSG00000127191	ENSG00000127191
ENSG00000127191	ENSG00000137275
ENSG00000127191	ENSG00000142867
ENSG00000127191	ENSG00000145365
ENSG00000127191	ENSG00000175104
ENSG00000127314	ENSG00000160271
ENSG00000127328	ENSG00000241476
ENSG00000127328	ENSG00000268447
ENSG00000127445	ENSG00000196235
ENSG00000128050	ENSG00000128050
ENSG00000128272	ENSG00000166167
ENSG00000128573	ENSG00000159692
ENSG00000129158	ENSG00000154813
ENSG00000129245	ENSG00000129245
ENSG00000129473	ENSG00000153094
ENSG00000129515	ENSG00000205302
ENSG00000129675	ENSG00000180370
ENSG00000129691	ENSG00000162961
ENSG00000130177	ENSG00000176386
ENSG00000130332	ENSG00000130520
ENSG00000130332	ENSG00000170860
ENSG00000130332	ENSG00000204392
ENSG00000130717	ENSG00000130717
ENSG00000130724	ENSG00000158411
ENSG00000131051	ENSG00000135250
ENSG00000131051	ENSG00000150459
ENSG00000131165	ENSG00000131165
ENSG00000131323	ENSG00000131323
ENSG00000131323	ENSG00000137275
ENSG00000131381	ENSG00000168118
ENSG00000131408	ENSG00000143171
ENSG00000131408	ENSG00000204231
ENSG00000131467	ENSG00000131467
ENSG00000131475	ENSG00000136100
ENSG00000131475	ENSG00000159210
ENSG00000131475	ENSG00000176108
ENSG00000131508	ENSG00000165886
ENSG00000131508	ENSG00000167770
ENSG00000131508	ENSG00000175104
ENSG00000131508	ENSG00000186187
ENSG00000131508	ENSG00000204308
ENSG00000131508	ENSG00000204599
ENSG00000131508	ENSG00000265491
ENSG00000131759	ENSG00000143171
ENSG00000131759	ENSG00000180530
ENSG00000131759	ENSG00000204231
ENSG00000131773	ENSG00000196470
ENSG00000131791	ENSG00000132356
ENSG00000131791	ENSG00000162409
ENSG00000131791	ENSG00000181929
ENSG00000131791	ENSG00000239857
ENSG00000131910	ENSG00000196482
ENSG00000132109	ENSG00000132109
ENSG00000132254	ENSG00000132254
ENSG00000132326	ENSG00000213923
ENSG00000132356	ENSG00000181929
ENSG00000132475	ENSG00000204209
ENSG00000132646	ENSG00000132646
ENSG00000132646	ENSG00000166803
ENSG00000132661	ENSG00000162231
ENSG00000133246	ENSG00000204713
ENSG00000133639	ENSG00000155508
ENSG00000133794	ENSG00000134852
ENSG00000133794	ENSG00000170485
ENSG00000134138	ENSG00000185630
ENSG00000134215	ENSG00000177885
ENSG00000134248	ENSG00000188186
ENSG00000134371	ENSG00000155827
ENSG00000134453	ENSG00000168066
ENSG00000134686	ENSG00000168283
ENSG00000134686	ENSG00000196470
ENSG00000134709	ENSG00000166971
ENSG00000134709	ENSG00000168172
ENSG00000134748	ENSG00000135250
ENSG00000135018	ENSG00000135018
ENSG00000135018	ENSG00000144224
ENSG00000135018	ENSG00000150991
ENSG00000135018	ENSG00000188021
ENSG00000135250	ENSG00000160201
ENSG00000135250	ENSG00000163877
ENSG00000135250	ENSG00000205937
ENSG00000135250	ENSG00000275895
ENSG00000135363	ENSG00000198728
ENSG00000135441	ENSG00000143553
ENSG00000135446	ENSG00000147883
ENSG00000135821	ENSG00000135821
ENSG00000135930	ENSG00000146830
ENSG00000136044	ENSG00000157500
ENSG00000136100	ENSG00000159210
ENSG00000136158	ENSG00000186908
ENSG00000136273	ENSG00000172613
ENSG00000136436	ENSG00000136436
ENSG00000136436	ENSG00000150991
ENSG00000136436	ENSG00000197769
ENSG00000136527	ENSG00000147274
ENSG00000136738	ENSG00000185359
ENSG00000136810	ENSG00000265972
ENSG00000136931	ENSG00000169297
ENSG00000136944	ENSG00000198728
ENSG00000137055	ENSG00000165280
ENSG00000137218	ENSG00000137218
ENSG00000137275	ENSG00000168040
ENSG00000137504	ENSG00000172534
ENSG00000137764	ENSG00000166484
ENSG00000137875	ENSG00000153094
ENSG00000138080	ENSG00000138080
ENSG00000138175	ENSG00000156973
ENSG00000138180	ENSG00000138180
ENSG00000138180	ENSG00000167987
ENSG00000138180	ENSG00000170248
ENSG00000138698	ENSG00000174775
ENSG00000138750	ENSG00000213024
ENSG00000138758	ENSG00000184702
ENSG00000138794	ENSG00000138794
ENSG00000138814	ENSG00000179841
ENSG00000138814	ENSG00000221823
ENSG00000139112	ENSG00000161011
ENSG00000139343	ENSG00000182004
ENSG00000139517	ENSG00000139517
ENSG00000139546	ENSG00000139546
ENSG00000139546	ENSG00000180228
ENSG00000140319	ENSG00000143742
ENSG00000140379	ENSG00000153094
ENSG00000140464	ENSG00000140464
ENSG00000140941	ENSG00000161011
ENSG00000140941	ENSG00000168397
ENSG00000141441	ENSG00000177885
ENSG00000141570	ENSG00000204227
ENSG00000141646	ENSG00000166949
ENSG00000141646	ENSG00000170365
ENSG00000141985	ENSG00000141985
ENSG00000142252	ENSG00000152147
ENSG00000143013	ENSG00000169744
ENSG00000143013	ENSG00000198728
ENSG00000143368	ENSG00000182872
ENSG00000143514	ENSG00000172531
ENSG00000143514	ENSG00000186298
ENSG00000143537	ENSG00000173548
ENSG00000143553	ENSG00000196072
ENSG00000143842	ENSG00000175029
ENSG00000143977	ENSG00000182004
ENSG00000144034	ENSG00000172315
ENSG00000144566	ENSG00000157500
ENSG00000144655	ENSG00000172531
ENSG00000144655	ENSG00000186298
ENSG00000144744	ENSG00000159593
ENSG00000146063	ENSG00000146063
ENSG00000146457	ENSG00000184937
ENSG00000147010	ENSG00000147010
ENSG00000147140	ENSG00000147140
ENSG00000148484	ENSG00000169756
ENSG00000148730	ENSG00000151247
ENSG00000149100	ENSG00000175390
ENSG00000149927	ENSG00000154127
ENSG00000150991	ENSG00000180667
ENSG00000150991	ENSG00000184787
ENSG00000151247	ENSG00000184708
ENSG00000151247	ENSG00000187840
ENSG00000151247	ENSG00000243056
ENSG00000151445	ENSG00000184056
ENSG00000151491	ENSG00000151491
ENSG00000151491	ENSG00000175866
ENSG00000151692	ENSG00000185651
ENSG00000151929	ENSG00000152137
ENSG00000151967	ENSG00000153130
ENSG00000152137	ENSG00000173641
ENSG00000152253	ENSG00000161888
ENSG00000152422	ENSG00000152422
ENSG00000152422	ENSG00000174405
ENSG00000153094	ENSG00000171552
ENSG00000153767	ENSG00000197265
ENSG00000154473	ENSG00000169679
ENSG00000155313	ENSG00000165025
ENSG00000155508	ENSG00000159388
ENSG00000156127	ENSG00000171223
ENSG00000156127	ENSG00000175197
ENSG00000156374	ENSG00000204227
ENSG00000156587	ENSG00000177479
ENSG00000156973	ENSG00000213465
ENSG00000157077	ENSG00000186298
ENSG00000157450	ENSG00000157450
ENSG00000157500	ENSG00000157500
ENSG00000157601	ENSG00000157601
ENSG00000158092	ENSG00000180370
ENSG00000158773	ENSG00000158773
ENSG00000158773	ENSG00000175592
ENSG00000159352	ENSG00000179262
ENSG00000159377	ENSG00000170365
ENSG00000159692	ENSG00000159692
ENSG00000159692	ENSG00000175029
ENSG00000159692	ENSG00000177426
ENSG00000159692	ENSG00000185811
ENSG00000159692	ENSG00000197183
ENSG00000160200	ENSG00000160200
ENSG00000160201	ENSG00000205937
ENSG00000160202	ENSG00000160202
ENSG00000160307	ENSG00000160307
ENSG00000160307	ENSG00000160678
ENSG00000160678	ENSG00000160678
ENSG00000160678	ENSG00000163993
ENSG00000160678	ENSG00000196154
ENSG00000160679	ENSG00000198563
ENSG00000160695	ENSG00000166887
ENSG00000160789	ENSG00000160789
ENSG00000160973	ENSG00000175387
ENSG00000161011	ENSG00000161011
ENSG00000161011	ENSG00000163558
ENSG00000161526	ENSG00000179950
ENSG00000162148	ENSG00000186298
ENSG00000162227	ENSG00000273841
ENSG00000162385	ENSG00000265241
ENSG00000162409	ENSG00000181929
ENSG00000162517	ENSG00000249915
ENSG00000162521	ENSG00000182979
ENSG00000162924	ENSG00000173039
ENSG00000162931	ENSG00000204599
ENSG00000162946	ENSG00000166579
ENSG00000162961	ENSG00000162961
ENSG00000163041	ENSG00000204209
ENSG00000163602	ENSG00000204227
ENSG00000163818	ENSG00000163818
ENSG00000163904	ENSG00000184900
ENSG00000163904	ENSG00000188612
ENSG00000163993	ENSG00000171643
ENSG00000164109	ENSG00000171105
ENSG00000164754	ENSG00000183386
ENSG00000164938	ENSG00000170296
ENSG00000165119	ENSG00000165119
ENSG00000165119	ENSG00000177885
ENSG00000165140	ENSG00000165140
ENSG00000165280	ENSG00000165280
